"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20090401","0.110215","0.097324","0.117021","0.122667","0.279060","0.275016","0.266680"
"20090402","0.118280","0.102190","0.125000","0.133333","0.283728","0.278754","0.269723"
"20090403","0.126344","0.109489","0.125000","0.122667","0.283857","0.280171","0.271608"
"20090406","0.118280","0.104623","0.122340","0.128000","0.285435","0.282152","0.273748"
"20090407","0.118280","0.099757","0.122340","0.125333","0.285741","0.283362","0.275467"
"20090408","0.118280","0.097324","0.109043","0.109333","0.281471","0.281890","0.275720"
"20090413","0.112903","0.097324","0.119681","0.128000","0.283844","0.283558","0.277468"
"20090414","0.123656","0.114355","0.127660","0.141333","0.289155","0.286974","0.280135"
"20090415","0.134409","0.116788","0.135638","0.144000","0.293441","0.290179","0.282765"
"20090416","0.139785","0.124088","0.148936","0.154667","0.299281","0.294442","0.286014"
"20090417","0.147849","0.136253","0.156915","0.165333","0.306158","0.299571","0.289821"
"20090420","0.158602","0.131387","0.154255","0.160000","0.309251","0.302947","0.292831"
"20090421","0.153226","0.126521","0.146277","0.149333","0.308330","0.304068","0.294687"
"20090422","0.145161","0.126521","0.151596","0.149333","0.307716","0.304986","0.296365"
"20090423","0.139785","0.114355","0.140957","0.141333","0.305069","0.304505","0.297233"
"20090424","0.134409","0.121655","0.143617","0.146667","0.304796","0.304933","0.298452"
"20090427","0.134409","0.109489","0.127660","0.128000","0.299394","0.302411","0.298035"
"20090428","0.123656","0.121655","0.130319","0.138667","0.298776","0.301989","0.298527"
"20090429","0.134409","0.114355","0.140957","0.138667","0.298364","0.301643","0.298971"
"20090430","0.139785","0.124088","0.143617","0.141333","0.298835","0.301771","0.299590"
"20090501","0.139785","0.124088","0.148936","0.154667","0.302877","0.303926","0.301236"
"20090504","0.150538","0.131387","0.151596","0.162667","0.307809","0.306921","0.303377"
"20090505","0.161290","0.133820","0.146277","0.157333","0.309606","0.308550","0.304879"
"20090506","0.145161","0.124088","0.148936","0.146667","0.307821","0.308242","0.305370"
"20090507","0.145161","0.126521","0.143617","0.141333","0.305139","0.307170","0.305380"
"20090508","0.139785","0.114355","0.140957","0.141333","0.303352","0.306293","0.305389"
"20090511","0.137097","0.116788","0.127660","0.125333","0.297686","0.303114","0.304094"
"20090512","0.120968","0.099757","0.119681","0.128000","0.294654","0.300923","0.303140"
"20090513","0.123656","0.107056","0.125000","0.130667","0.293379","0.299540","0.302494"
"20090514","0.118280","0.099757","0.122340","0.130667","0.292528","0.298409","0.301909"
"20090515","0.126344","0.104623","0.127660","0.130667","0.291961","0.297484","0.301380"
"20090518","0.120968","0.116788","0.125000","0.141333","0.294566","0.298368","0.301770"
"20090519","0.145161","0.124088","0.148936","0.157333","0.300777","0.301552","0.303426"
"20090520","0.150538","0.128954","0.154255","0.160000","0.305664","0.304568","0.305140"
"20090522","0.147849","0.124088","0.148936","0.154667","0.307430","0.306215","0.306258"
"20090525","0.150538","0.126521","0.154255","0.154667","0.308607","0.307562","0.307269"
